Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709592889,Device: id=0,TX,0.14677571218952,415.40040676498,438.8845207153,148937,52688944
1709592890,Device: id=0,TX,0.10165011768897,287.09107394107,303.3550927713,252214,89149680
1709592891,Device: id=0,TX,0.1326978180458,375.17279367001,396.40444455733,389158,137546918
1709592892,Device: id=0,TX,0.15942048752967,450.83842619886,476.34570420361,551133,194804736
1709592893,Device: id=0,TX,0.62499304075899,1766.2391791289,1866.2380656503,1176130,415586032
1709592894,Device: id=0,TX,1.0574231510508,2990.4126220237,3159.6003261919,2233614,789409120
1709592895,Device: id=0,TX,1.0585517552557,2993.0112403597,3162.3795212006,3292211,1163551516
1709592896,Device: id=0,TX,1.0527098445775,2982.0416215073,3150.4751966397,4344946,1536315626
1709592897,Device: id=0,TX,1.0557137398263,2980.2882864878,3149.20248486,5400665,1908853518
1709592898,Device: id=0,TX,1.0571483934134,2990.240418485,3159.3841614312,6457844,2282644392
1709592899,Device: id=0,TX,1.0591212607547,2991.9992820082,3161.4586837289,7517045,2656672460
1709592900,Device: id=0,TX,1.0604044509492,2993.3203544633,3162.9850666152,8577457,3030840168
