Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709592889,Device: id=1,RX,0.11615245139301,326.27446691803,344.85885914092,140730,49413936
1709592890,Device: id=1,RX,0.12751733550977,360.50539746456,380.90817114612,270102,95132528
1709592891,Device: id=1,RX,0.13486703489413,381.01270329133,402.59142887439,407127,143521174
1709592892,Device: id=1,RX,0.16894559740417,477.65910558362,504.69040116829,578264,204003030
1709592893,Device: id=1,RX,0.77693722769254,2196.2536144978,2320.5635709286,1355237,478547372
1709592894,Device: id=1,RX,1.0574554294015,2990.6605167495,3159.8533854538,2412702,852383320
1709592895,Device: id=1,RX,1.0578286693571,2991.3817417629,3160.63432886,3470563,1226317466
1709592896,Device: id=1,RX,1.05012220413,2972.2501079073,3140.2696605681,4520721,1597861394
1709592897,Device: id=1,RX,1.0544056437486,2978.9639168251,3147.6688198249,5575169,1970246842
1709592898,Device: id=1,RX,1.0577755942095,2991.6342078319,3160.8783029055,6632999,2344220352
1709592899,Device: id=1,RX,1.0600921365056,2991.3105447427,3160.9252865836,7693105,2718139060
1709592900,Device: id=1,RX,1.0582571456424,2991.7708266945,3161.0919699973,8751417,3092129798
