Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661937714,Device: id=1,RX,0.12759793689445,360.2595913179,380.67526122102,144971,51163830
1661937715,Device: id=1,RX,0.68481123947851,1931.5537913279,2041.1235896444,829839,292628066
1661937716,Device: id=1,RX,0.7058377475594,1997.3833197725,2110.317359382,1535729,542319464
1661937717,Device: id=1,RX,0.70643719504763,1998.101406018,2111.1313572256,2242208,792096920
1661937718,Device: id=1,RX,0.70668060218445,1996.5848549417,2109.6537512912,2948936,1041686766
1661937719,Device: id=1,RX,0.70502204825517,1995.9209733434,2108.7245010642,3654011,1291195626
1661937720,Device: id=1,RX,0.70688263783122,1997.0971362726,2110.1983583256,4360901,1540835368
1661937721,Device: id=1,RX,0.70772744976603,1997.0011229231,2110.2375148856,5068648,1790467404
1661937722,Device: id=1,RX,0.70559537721192,1997.8395686561,2110.7348290101,5774251,2040200048
1661937723,Device: id=1,RX,0.70585961946121,1996.4334092857,2109.3709483995,6480139,2289764258
1661937724,Device: id=1,RX,0.70726090929694,1997.5595901702,2110.7213356577,7187449,2539476538
1661937725,Device: id=1,RX,0.70797169014766,1997.2629669143,2110.538437338,7895449,2789144392
