Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659883027,Device: id=1,RX,0.13988286934019,395.77461753746,418.15587663189,148644,52570342
1659883028,Device: id=1,RX,0.69878919366109,1975.4025685658,2087.2088395516,847434,299495948
1659883029,Device: id=1,RX,0.70396533381341,1996.1291743743,2108.7636277844,1551452,549030762
1659883030,Device: id=1,RX,0.70404548438373,1995.9606493636,2108.607926865,2255509,798529924
1659883031,Device: id=1,RX,0.70613225292447,1995.7563845248,2108.7375449927,2961642,1047999736
1659883032,Device: id=1,RX,0.70660218264667,1997.104415657,2110.1607648805,3668280,1297650442
1659883033,Device: id=1,RX,0.70597424180445,1996.0370063797,2108.9928850684,4374289,1547167352
1659883034,Device: id=1,RX,0.70753054634563,1996.5423635486,2109.7472509639,5081870,1796752944
1659883035,Device: id=1,RX,0.70549629091697,1996.1299913836,2109.0093979304,5787403,2046282176
1659883036,Device: id=1,RX,0.70507704873435,1996.0261646297,2108.8384924272,6492490,2295788968
1659883037,Device: id=1,RX,0.7062095789042,1996.0538178988,2109.0473505234,7198746,2545312096
1659883038,Device: id=1,RX,0.66399666452886,1877.3112474678,1983.5507137924,7862788,2779992024
