Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661935968,Device: id=1,RX,0.13581586802967,384.18351162456,405.91405050931,148104,52367882
1661935969,Device: id=1,RX,0.68607333835256,1942.3112713459,2052.0830054823,834187,295160210
1661935970,Device: id=1,RX,0.70654114359778,1997.4876189193,2110.5342018949,1540780,544864488
1661935971,Device: id=1,RX,0.70604535952292,1997.2246925601,2110.1919500837,2246863,794530884
1661935972,Device: id=1,RX,0.70727339182366,1996.7818825577,2109.9456252495,2954177,1044142950
1661935973,Device: id=1,RX,0.70545765510332,1998.3026930778,2111.1759178943,3659676,1293945426
1661935974,Device: id=1,RX,0.70350972386188,1997.1316734494,2109.6932292673,4363241,1543606500
1661935975,Device: id=1,RX,0.70691118501318,1998.0231862579,2111.12897586,5070202,1793376998
1661935976,Device: id=1,RX,0.70534986540512,1998.6539374136,2111.5099158784,5775563,2043212684
1661935977,Device: id=1,RX,0.70734605100415,1998.4961582979,2111.6715264585,6482952,2293039872
1661935978,Device: id=1,RX,0.7068976099414,1998.4983206082,2111.6019381988,7189919,2542876684
1661935979,Device: id=1,RX,0.70756638322952,1997.126500524,2110.3371218408,7897525,2792531474
