# started on Fri Apr  7 09:27:23 2023

     1.000328931,24045,,instructions,0.00%,25496,100.00,,
     1.000328931,4481,,branches,0.00%,25496,100.00,296.794,M/sec
     1.000328931,370,,branch-misses,0.00%,25496,100.00,8.26,of all branches
     1.000328931,370,,branch-load-misses,0.00%,25496,100.00,24.507,M/sec
     1.000328931,128,,cache-misses,0.00%,25496,100.00,0.000,of all cache refs
     1.000328931,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000328931,<not counted>,,cycles,0.00%,0,0.00,,
     1.000328931,1,,context-switches,0.00%,15239,100.00,0.066,M/sec
     1.000328931,0.014957,,cpu-clock,0.00%,15239,100.00,0.000,CPUs utilized
     1.000328931,0,,minor-faults,0.00%,15239,100.00,0.000,K/sec
     1.000328931,0,,page-faults,0.00%,15239,100.00,0.000,K/sec
