# started on Fri Apr  7 09:27:23 2023

     1.001497336,5024,,instructions,0.00%,26052,100.00,,
     1.001497336,1007,,branches,0.00%,26052,100.00,135.559,M/sec
     1.001497336,160,,branch-misses,0.00%,26052,100.00,15.89,of all branches
     1.001497336,160,,branch-load-misses,0.00%,26052,100.00,21.539,M/sec
     1.001497336,54,,cache-misses,0.00%,26052,100.00,0.000,of all cache refs
     1.001497336,<not counted>,,cache-references,0.00%,0,0.00,,
     1.001497336,<not counted>,,cycles,0.00%,0,0.00,,
     1.001497336,1,,context-switches,0.00%,7582,100.00,0.135,M/sec
     1.001497336,0.007275,,cpu-clock,0.00%,7582,100.00,0.000,CPUs utilized
     1.001497336,0,,minor-faults,0.00%,7582,100.00,0.000,K/sec
     1.001497336,0,,page-faults,0.00%,7582,100.00,0.000,K/sec
