payload_scan,1,4,4,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,2,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,3,5,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,5,2,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,1,4,4,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,2,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,3,5,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,128,0,128,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,5,2,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
load_generator,6,6,9,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,1,4,4,900108,886277,900108,886277,0,886277,13831,0,W,0,0,0,0,0,0,0,0
router,2,3,5,900190,900190,900190,900190,0,900190,0,0,W,0,0,0,0,0,0,0,0
bridge,3,5,6,886393,886393,886393,886393,886393,0,0,0,W,0,0,0,0,0,0,0,0
