Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1689625763,Device: id=1,RX,0,0,0,0,0
1689625764,Device: id=1,RX,0,0,0,0,0
1689625765,Device: id=1,RX,0,0,0,0,0
1689625766,Device: id=1,RX,0,0,0,0,0
1689625767,Device: id=1,RX,0,0,0,0,0
1689625768,Device: id=1,RX,0,0,0,0,0
1689625769,Device: id=1,RX,3.1758005913979,3252.032093586,3760.1601882096,3175802,406504192
1689625770,Device: id=1,RX,4.5562557565835,4665.6058947415,5394.6068157949,7732091,989709184
1689625771,Device: id=1,RX,3.9366648623185,4031.1458430019,4661.0122209728,11668803,1493608448
1689625772,Device: id=1,RX,3.1013251724542,3175.7518566787,3671.9638842713,14770180,1890584064
1689625773,Device: id=1,RX,3.131778395234,3206.9400527289,3708.0245959664,17901987,2291455232
1689625774,Device: id=1,RX,3.0347068278983,3107.5367198126,3593.0898122763,20936738,2679902976
