# started on Mon Jul 17 22:29:23 2023

     1.000374837,4771,,instructions,0.00%,21062,100.00,,
     1.000374837,952,,branches,0.00%,21062,100.00,108.237,M/sec
     1.000374837,62,,branch-misses,0.00%,21062,100.00,6.51,of all branches
     1.000374837,62,,branch-load-misses,0.00%,21062,100.00,7.049,M/sec
     1.000374837,56,,cache-misses,0.00%,21062,100.00,0.000,of all cache refs
     1.000374837,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000374837,<not counted>,,cycles,0.00%,0,0.00,,
     1.000374837,1,,context-switches,0.00%,9220,100.00,0.114,M/sec
     1.000374837,0.008371,,cpu-clock,0.00%,9220,100.00,0.000,CPUs utilized
     1.000374837,0,,minor-faults,0.00%,9220,100.00,0.000,K/sec
     1.000374837,0,,page-faults,0.00%,9220,100.00,0.000,K/sec
