router,2,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,13,0,13,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,2,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,3429140,3429146,3429185,3429146,0,3429178,0,0,W,0,944683,32,944683,32,0,0,0
router,2,3,5,3427404,3427404,3427404,3427404,0,3427404,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,6,3429354,3427436,3429354,3427436,0,3427436,0,0,W,0,32,0,32,0,0,0,0
payload_scan,4,4,7,3427468,3427436,3427468,3427436,0,3427436,0,0,W,0,0,0,0,0,0,0,0
