# started on Mon Jul 17 22:29:23 2023

     1.000390018,12155,,instructions,0.00%,65343,100.00,,
     1.000390018,2312,,branches,0.00%,65343,100.00,67.792,M/sec
     1.000390018,114,,branch-misses,0.00%,65343,100.00,4.93,of all branches
     1.000390018,114,,branch-load-misses,0.00%,65343,100.00,3.343,M/sec
     1.000390018,67,,cache-misses,0.00%,65343,100.00,0.000,of all cache refs
     1.000390018,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000390018,<not counted>,,cycles,0.00%,0,0.00,,
     1.000390018,1,,context-switches,0.00%,34415,100.00,0.029,M/sec
     1.000390018,0.033794,,cpu-clock,0.00%,34415,100.00,0.000,CPUs utilized
     1.000390018,0,,minor-faults,0.00%,34415,100.00,0.000,K/sec
     1.000390018,0,,page-faults,0.00%,34415,100.00,0.000,K/sec
