Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1677164252,Device: id=1,RX,0,0,0,0,0
1677164253,Device: id=1,RX,0,0,0,0,0
1677164254,Device: id=1,RX,6.4511671090721,3509.4435473046,4541.6302847561,6451190,438682000
1677164255,Device: id=1,RX,9.9399611371803,5407.3382506283,6997.7320325771,16391187,1114601720
1677164256,Device: id=1,RX,9.9129767186285,5392.6598149315,6978.7360899121,26304213,1788687548
1677164257,Device: id=1,RX,9.6590525526605,5254.5277886386,6799.9761970643,35963292,2445505320
1677164258,Device: id=1,RX,9.9780015533069,5428.0322370031,7024.5124855322,45941361,3124013936
1677164259,Device: id=1,RX,9.9326485268545,5403.3607346093,6992.584498906,55874077,3799438616
1677164260,Device: id=1,RX,9.2929053884666,5055.3410113248,6542.2058734795,65167002,4431357576
1677164261,Device: id=1,RX,7.3910125342971,4020.7112986549,5203.2733041424,72558056,4933949308
1677164262,Device: id=1,RX,8.0667687270625,4388.3145075461,5678.9975038761,80624850,5482490340
1677164263,Device: id=1,RX,8.0914736254996,4401.7653962674,5696.4011763474,88716333,6032711652
