Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1707814834,Device: id=1,RX,0.11712305540308,324.57405122551,343.31374009,132025,45733832
1707814835,Device: id=1,RX,0.23156525349618,655.51840352559,692.56884408498,363595,127675312
1707814836,Device: id=1,RX,0.21399786188438,599.55479704341,633.79445494491,577593,202619710
1707814837,Device: id=1,RX,0.57413036301171,1620.2090539915,1712.0699120734,1151742,405152416
1707814838,Device: id=1,RX,1.7542508850459,4953.3862230409,5234.0663646482,2906026,1024337382
1707814839,Device: id=1,RX,1.7537513185233,4957.4285213607,5238.0287323244,4659781,1644017248
1707814840,Device: id=1,RX,1.8374932566511,5193.3313980523,5487.3303191165,6497291,2293189588
1707814841,Device: id=1,RX,2.5269619080735,7149.323710711,7553.6376160027,9024277,3186863572
1707814842,Device: id=1,RX,2.5262291816434,7144.3920886591,7548.5887577221,11550565,4079933376
1707814843,Device: id=1,RX,2.523788045102,7146.1058447065,7549.9119319228,14074427,4973222782
1707814844,Device: id=1,RX,2.5310353216513,7153.1498444114,7558.1154958756,16605477,5867371698
1707814845,Device: id=1,RX,2.5292659199109,7153.8551334734,7558.5376806591,19134743,6761603618
