ndpi_stat,1,2,3,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,4,3,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,4,3,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,42060,42060,42060,42060,0,42060,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,42060,42060,42060,42060,0,42060,0,0,W,0,94156,0,94156,0,0,0,0
payload_scan,3,4,5,42060,42060,42060,42060,0,42060,0,0,W,0,0,0,0,0,0,0,0
router,4,3,6,42060,42060,42060,42060,0,42060,0,0,W,0,0,0,0,0,0,0,0
