# started on Sun Aug  7 16:51:25 2022

     1.001267907,9965888991,,instructions,0.00%,109267488,10.92,3.66,insn per cycle
     1.001267907,1948949351,,branches,0.00%,148741105,14.86,1947.311,M/sec
     1.001267907,7870355,,branch-misses,0.00%,188717478,18.85,0.40,of all branches
     1.001267907,7782782,,branch-load-misses,0.00%,192688471,19.25,7.776,M/sec
     1.001267907,4830,,cache-misses,0.00%,196662416,19.65,0.056,of all cache refs
     1.001267907,8574110,,cache-references,0.00%,160387393,16.02,8.567,M/sec
     1.001267907,2723796260,,cycles,0.00%,159997169,15.99,2.722,GHz
     1.001267907,1,,context-switches,0.00%,1000878182,100.00,0.001,K/sec
     1.001267907,1000.863385,,cpu-clock,0.00%,1000862942,100.00,1.001,CPUs utilized
     1.001267907,0,,minor-faults,0.00%,1000850379,100.00,0.000,K/sec
     1.001267907,0,,page-faults,0.00%,1000834931,100.00,0.000,K/sec
