Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659883885,Device: id=1,RX,0.13410495574589,379.6107265826,401.06751950194,146256,51750834
1659883886,Device: id=1,RX,0.6884275771752,1946.8697563034,2057.0181686515,834694,295113238
1659883887,Device: id=1,RX,0.70482138108182,1996.7757943728,2109.5472153459,1539567,544728492
1659883888,Device: id=1,RX,0.70641059032204,1996.8904910858,2109.9161855373,2246043,794362916
1659883889,Device: id=1,RX,0.70661959539254,1996.4972453101,2109.5563805729,2952688,1043934044
1659883890,Device: id=1,RX,0.70497271196254,1996.7012472587,2109.4968811727,3657664,1293522864
1659883891,Device: id=1,RX,0.70612442397825,1996.9033435623,2109.8832513988,4363812,1543144116
1659883892,Device: id=1,RX,0.70655255436051,1996.3915506738,2109.4399593715,5070369,1792694630
1659883893,Device: id=1,RX,0.70668054607588,1995.9242312845,2108.9931186567,5777112,2042207208
1659883894,Device: id=1,RX,0.70674773627102,1997.1764477183,2110.2560855216,6483898,2291867780
1659883895,Device: id=1,RX,0.70379701613061,1996.3586815536,2108.9662041345,7187717,2541420410
1659883896,Device: id=1,RX,0.7049928336747,1996.3584626653,2109.1573160533,7892732,2790973064
