Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659882448,Device: id=0,TX,0.14775740473659,418.3934041297,442.03458888755,151011,53451438
1659882449,Device: id=0,TX,0.6427141713115,1817.2341043151,1920.0683717249,793796,280630734
1659882450,Device: id=0,TX,0.70749255216675,1999.9310468253,2113.129855172,1501349,530643474
1659882451,Device: id=0,TX,0.70694274928783,1999.9383527438,2113.0491926299,2208294,780636564
1659882452,Device: id=0,TX,0.70820761933422,1999.9264147866,2113.2396338801,2916526,1030635972
1659882453,Device: id=0,TX,0.70847430596677,1999.9431553146,2113.2990442692,3625032,1280640050
1659882454,Device: id=0,TX,0.70660277345903,1999.9269573621,2112.9834011155,4331692,1530651166
1659882455,Device: id=0,TX,0.7068165823996,1999.9339129477,2113.0245661316,5038518,1780646236
1659882456,Device: id=0,TX,0.70712246044029,1999.9322195066,2113.071813177,5745680,2030651742
1659882457,Device: id=0,TX,0.70727065668965,1999.9347865208,2113.0980915911,6452980,2280653962
1659882458,Device: id=0,TX,0.70533254411653,1999.9614041681,2112.8146112268,7158338,2530658160
1659882459,Device: id=0,TX,0.70660974668358,1999.8996367703,2112.9571962397,7864949,2780646058
