Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659882448,Device: id=1,RX,0.13667939211272,386.78187509958,408.65057783761,150669,53296292
1659882449,Device: id=1,RX,0.69887877407906,1977.4256239414,2089.246227794,849557,300477758
1659882450,Device: id=1,RX,0.70603234574386,1996.0334143438,2108.9985896628,1555590,549982166
1659882451,Device: id=1,RX,0.70649686856567,1996.7306595695,2109.77015854,2262091,799574958
1659882452,Device: id=1,RX,0.70678635668826,1995.5850926338,2108.6709097039,2968932,1049042380
1659882453,Device: id=1,RX,0.70692887326314,1995.7163295127,2108.8249492348,3675895,1298518964
1659882454,Device: id=1,RX,0.70521945177675,1995.9752802606,2108.8103925449,4381143,1548025974
1659882455,Device: id=1,RX,0.70512370709947,1995.9692976067,2108.7890907427,5086302,1797534624
1659882456,Device: id=1,RX,0.70562425605982,1996.3688211087,2109.2687020783,5791932,2047082758
1659882457,Device: id=1,RX,0.70607581134791,1996.3721802982,2109.3443101139,6498066,2296649846
1659882458,Device: id=1,RX,0.70437440046027,1996.5726893861,2109.2725934597,7202477,2546234400
1659882459,Device: id=1,RX,0.65070271800695,1842.3702788685,1946.4827137496,7853213,2776542464
