Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1680185495,Device: id=1,RX,0,0,0,0,0
1680185496,Device: id=1,RX,0,0,0,0,0
1680185497,Device: id=1,RX,1.033167940525,2911.5405874015,3076.8474578855,1033182,363947526
1680185498,Device: id=1,RX,2.1162646621996,5108.019277849,5446.6216238009,3149543,1002479002
1680185499,Device: id=1,RX,3.6733432852746,5848.7158154524,6436.4507410964,6822997,1733590514
1680185500,Device: id=1,RX,2.9097234721786,5552.6795829039,6018.2353384525,9732777,2427688946
1680185501,Device: id=1,RX,2.9079866643624,5551.3025823485,6016.5804486465,12640769,3121603042
1680185502,Device: id=1,RX,2.904500590214,5552.1354512024,6016.8555456366,15545349,3815638948
1680185503,Device: id=1,RX,3.0834878508989,6047.0306474884,6540.3887036322,18628848,4571520512
1680185504,Device: id=1,RX,3.7368104428998,7951.2402780052,8549.1299488691,22365699,5565436334
1680185505,Device: id=1,RX,3.8091063722576,8112.921366987,8722.3783865482,26174806,6579551672
1680185506,Device: id=1,RX,3.4582702532783,7929.5602333447,8482.8834738692,29633166,7570772424
