Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709021906,Device: id=0,TX,0.22331262173899,632.97815496686,668.7081744451,224726,79626130
1709021906,Device: id=0,TX,0.15393442281158,435.51323325232,460.14274090217,379896,134502248
1709021908,Device: id=0,TX,0.19552384389322,552.01119314821,583.29500817112,601228,212611482
1709021909,Device: id=0,TX,0.23622147047202,667.47663772994,705.27207300546,839340,296713806
1709021910,Device: id=0,TX,1.108587897448,3132.0326578133,3309.406721405,1947938,688221456
1709021911,Device: id=0,TX,1.7544498959776,4963.1121578671,5243.8241412235,3702420,1308621828
1709021912,Device: id=0,TX,1.7560891175563,4964.3768864249,5245.3511452339,5458511,1929169604
1709021913,Device: id=0,TX,1.7568210447023,4964.9493845593,5246.0407517117,7215350,2549794620
1709021914,Device: id=0,TX,1.7561625464405,4966.6948620698,5247.6808695003,8971534,3170639062
1709021915,Device: id=0,TX,1.7543999626589,4962.2977504081,5243.0017444335,10725975,3790940790
1709021916,Device: id=0,TX,1.7553426649801,4959.6540385468,5240.5088649436,12481361,4410912850
1709021917,Device: id=0,TX,1.7552430824107,4963.4925290486,5244.3314222344,14236625,5031356810
