Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709021906,Device: id=1,RX,0.14889406523868,414.81006002499,438.63311046318,177374,61768924
1709021907,Device: id=1,RX,0.18074885271263,509.95843624861,538.87825268263,362250,126969252
1709021908,Device: id=1,RX,0.19250110449357,543.83898889432,574.63916561329,556294,195493984
1709021909,Device: id=1,RX,0.22447767759976,629.13834324826,665.05477166422,784365,275395142
1709021910,Device: id=1,RX,1.2186804605328,3442.6847227625,3637.6735964477,2003056,705734454
1709021911,Device: id=1,RX,1.7535245900956,4959.8996501938,5240.4635846091,3756593,1325726298
1709021912,Device: id=1,RX,1.7536602273009,4956.9435520883,5237.5291884565,5510327,1945370308
1709021913,Device: id=1,RX,1.7438032202166,4922.5861118284,5201.5946270631,7254183,2560712196
1709021914,Device: id=1,RX,1.7533558891046,4962.4831647707,5243.0201070274,9007580,3181037136
1709021915,Device: id=1,RX,1.7524281540364,4958.1140832354,5238.5025878812,10760049,3800815842
1709021916,Device: id=1,RX,1.7519350812305,4947.7809169253,5228.0905299222,12512031,4419305020
1709021917,Device: id=1,RX,1.7544570627999,4960.7235886821,5241.4367187301,14266542,5039414532
