ndpi_stat,2,2,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,4,3,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,196,0,196,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,4,3,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,51677,51875,51875,51875,0,51875,0,0,W,0,18078,0,18078,0,0,0,0
ndpi_stat,2,2,5,51885,50253,51885,50253,0,51885,0,0,W,0,0,1632,0,1632,0,0,0
payload_scan,3,4,6,49887,49887,49887,49887,0,49887,0,0,W,0,0,0,0,0,0,0,0
router,4,3,7,50259,49887,50259,49887,0,49887,0,0,W,0,1632,0,1632,0,0,0,0
