Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659878277,Device: id=1,RX,0.058170575724509,165.07156380728,174.3788559232,59790,21208594
1659878278,Device: id=1,RX,0.1767719851182,500.00482942943,528.28834704834,236578,83714860
1659878279,Device: id=1,RX,0.17655749423562,499.98754585145,528.23674492915,413152,146219146
1659878280,Device: id=1,RX,0.17608677893473,499.98998051371,528.16386514327,589254,208723296
1659878281,Device: id=1,RX,0.17753303842049,499.98773927955,528.39302542683,766790,271222806
1659878282,Device: id=1,RX,0.17745374485853,499.98979040015,528.38238957752,944266,333729368
1659878283,Device: id=1,RX,0.17663989373346,499.99222534509,528.25460834244,1120972,396251786
1659878284,Device: id=1,RX,0.17737978988974,499.98395287941,528.36471926177,1298381,458760072
1659878285,Device: id=1,RX,0.17733382012288,499.99377975057,528.36719097023,1475729,521264292
1659878286,Device: id=1,RX,0.18804749456712,530.45082957085,560.53842870159,1663797,587577876
1659878287,Device: id=1,RX,0.35288407377342,999.95296807307,1056.4144198768,2016725,712587556
1659878288,Device: id=1,RX,0.35474944336934,999.76302502148,1056.5229359606,2371539,837580676
