Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1678050234,Device: id=1,RX,0,0,0,0,0
1678050235,Device: id=1,RX,0,0,0,0,0
1678050236,Device: id=1,RX,5.6548458565332,3076.2464179048,3981.0217549501,5654873,384532648
1678050237,Device: id=1,RX,8.3374492828011,4535.573977839,5869.5658630872,13992348,951481144
1678050238,Device: id=1,RX,8.3435928264687,4538.9138896,5873.888741835,22335955,1518846344
1678050239,Device: id=1,RX,8.3257849952317,4529.2286054027,5861.3542046397,30661758,2085001144
1678050240,Device: id=1,RX,8.3217868732004,4527.0498190272,5858.5357187393,38983568,2650883944
1678050241,Device: id=1,RX,8.3274509542465,4530.1348871072,5862.5270397867,47311034,3217151828
1678050242,Device: id=1,RX,8.3308251134683,4531.9693417245,5864.9013598794,55641898,3783650640
1678050243,Device: id=1,RX,8.3434837662718,4538.8578248362,5873.8152274397,63985431,4351011216
1678050244,Device: id=1,RX,8.3203553037576,4526.2917171916,5857.5485657929,72305810,4916799292
1678050245,Device: id=1,RX,8.1716198884591,4445.3355874821,5752.7947696355,80477481,5472469716
