Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661936810,Device: id=0,TX,0.14477371071522,409.89368124535,433.05747495978,150066,53110342
1661936811,Device: id=0,TX,0.65019924653481,1844.6361644628,1948.6680439084,800295,283700414
1661936812,Device: id=0,TX,0.70688848800215,1999.9474312396,2113.04958932,1507207,533702158
1661936813,Device: id=0,TX,0.70757503645379,1999.9471182923,2113.1591241249,2214821,783709314
1661936814,Device: id=0,TX,0.7072451490357,1999.9484936237,2113.1077174694,2922087,1033710246
1661936815,Device: id=0,TX,0.70719498888443,1999.9589399302,2113.1101381517,3629321,1283718904
1661936816,Device: id=0,TX,0.70553038718335,1999.9306149896,2112.8154769389,4334858,1533712574
1661936817,Device: id=0,TX,0.70683972673321,1999.9459937816,2113.0403500589,5041710,1783710164
1661936818,Device: id=0,TX,0.70596966418648,1999.9496759071,2112.9048221769,5747694,2033708950
1661936819,Device: id=0,TX,0.70740962203337,1999.9447149498,2113.1302544752,6455122,2283708534
1661936820,Device: id=0,TX,0.70766725812614,1999.9843283749,2113.2110896751,7162808,2533713196
1661936821,Device: id=0,TX,0.7083462676177,1999.905641859,2113.2410446779,7871188,2783713306
