Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709043236,Device: id=1,RX,0.14885168767267,412.71104070866,436.52731073628,176948,61326474
1709043237,Device: id=1,RX,0.18764570798497,532.6040837549,562.6273970325,365428,128197986
1709043238,Device: id=1,RX,0.19029153617794,534.9704141862,565.41705997467,557841,195814802
1709043239,Device: id=1,RX,0.24510620569874,691.28708489268,730.50407780448,806874,283610058
1709043240,Device: id=1,RX,1.2524035051738,3546.6813064071,3747.0658672349,2059315,726958494
1709043241,Device: id=1,RX,1.7515412489576,4954.8541046273,5235.1007044605,3810879,1346323302
1709043242,Device: id=1,RX,1.7511805220969,4954.5030916926,5234.6919752281,5562099,1965650150
1709043243,Device: id=1,RX,1.7522414064118,4950.4146720388,5230.7732970647,7314404,2584474442
1709043244,Device: id=1,RX,1.752626221523,4953.4611762422,5233.8813716858,9067062,3203668316
1709043245,Device: id=1,RX,1.7536844129385,4952.8326455072,5233.4221515774,10820749,3822773310
1709043246,Device: id=1,RX,1.7513037553127,4959.3159669655,5239.5245678155,12572071,4442694264
1709043247,Device: id=1,RX,1.7513846037104,4957.3662747561,5237.5878113498,14323481,5062374034
