Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1679052074,Device: id=1,RX,0,0,0,0,0
1679052075,Device: id=1,RX,0,0,0,0,0
1679052076,Device: id=1,RX,3.1462921374414,1610.9061823599,2114.3129243506,3146299,201363712
1679052077,Device: id=1,RX,4.9486612945248,2533.7109987994,3325.4968059234,8094964,518077824
1679052078,Device: id=1,RX,4.9514996257879,2535.1739523347,3327.4138924608,13046519,834978112
1679052079,Device: id=1,RX,4.9571255707311,2538.0467562262,3331.1868475432,18003683,1152236416
1679052080,Device: id=1,RX,4.9274397819373,2522.8481443555,3311.2385094654,22931140,1467593536
1679052081,Device: id=1,RX,4.9535623945492,2536.2254820087,3328.7954651365,27884704,1784621824
1679052082,Device: id=1,RX,5.2048939538645,2664.90775237,3497.6907849883,33089620,2117736704
1679052083,Device: id=1,RX,6.2704279282699,3210.4555152759,4213.7239837991,39360051,2519043840
1679052084,Device: id=1,RX,6.2757025421584,3213.1837655565,4217.2961723018,45635761,2920692288
1679052085,Device: id=1,RX,6.2626473115802,3206.4528955711,4208.4764654239,51898420,3321499648
