Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709029531,Device: id=0,TX,0.22022469308636,624.37216931929,659.60812021311,225671,79977172
1709029532,Device: id=0,TX,0.15842579410354,449.6409018907,474.98902894727,387898,137530848
1709029533,Device: id=0,TX,0.20422383357077,575.91958319086,608.59539656218,596207,210960838
1709029534,Device: id=0,TX,0.23563560218318,666.66087517378,704.36257152308,832787,294627434
1709029535,Device: id=0,TX,1.0587018456652,3003.4049916692,3172.7972869756,1891501,670057368
1709029536,Device: id=0,TX,1.7504785108273,4953.9321089485,5234.0086706808,3642040,1289320280
1709029537,Device: id=0,TX,1.7536084820664,4955.5971452655,5236.1745023961,5395665,1908775758
1709029538,Device: id=0,TX,1.755869328709,4962.5713433582,5243.5104359516,7151598,2529119670
1709029539,Device: id=0,TX,1.75178627562,4953.0806346999,5233.3664387991,8903419,3148267022
1709029540,Device: id=0,TX,1.7536220649955,4955.9021871146,5236.4817175139,10657047,3767756892
1709029541,Device: id=0,TX,1.7532561638906,4963.383533043,5243.9045192655,12410346,4388194992
1709029542,Device: id=0,TX,1.7537635973905,4963.413878661,5244.0160542435,14164176,5008645218
