Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659884932,Device: id=0,TX,0.14441835405415,408.78239913844,431.8893357871,144711,51201988
1659884933,Device: id=0,TX,0.60407541031164,1707.854824644,1804.5068902938,748833,264700306
1659884934,Device: id=0,TX,0.70795138122988,1999.9371165738,2113.2093375706,1456801,514698314
1659884935,Device: id=0,TX,0.70734092448306,1999.9582822955,2113.1328302128,2164198,764712918
1659884936,Device: id=0,TX,0.70710730029082,1999.8569670616,2112.9941351082,2871315,1014698468
1659884937,Device: id=0,TX,0.70754793906944,1999.9591777143,2113.1668479654,3578873,1264696920
1659884938,Device: id=0,TX,0.70803830071297,1999.907969899,2113.1940980131,4286924,1514689900
1659884939,Device: id=0,TX,0.70788052514051,1999.9463006085,2113.2071846309,4994835,1764693950
1659884940,Device: id=0,TX,0.70594199062172,1999.9607628568,2112.9114813563,5700818,2014703568
1659884941,Device: id=0,TX,0.70753233220619,1999.9393288637,2113.1445020167,6408369,2264702580
1659884942,Device: id=0,TX,0.70582364059863,2000.0409371208,2112.9727196166,7114240,2514724472
1659884943,Device: id=0,TX,0.70717770831055,1999.8427544395,2112.9911877692,7821460,2764719766
