# started on Wed Apr  5 16:44:55 2023

     1.000590622,5078,,instructions,0.00%,137195,100.00,,
     1.000590622,1030,,branches,0.00%,137195,100.00,37.467,M/sec
     1.000590622,86,,branch-misses,0.00%,137195,100.00,8.35,of all branches
     1.000590622,86,,branch-load-misses,0.00%,137195,100.00,3.128,M/sec
     1.000590622,97,,cache-misses,0.00%,137195,100.00,0.000,of all cache refs
     1.000590622,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000590622,<not counted>,,cycles,0.00%,0,0.00,,
     1.000590622,1,,context-switches,0.00%,30232,100.00,0.036,M/sec
     1.000590622,0.024749,,cpu-clock,0.00%,30232,100.00,0.000,CPUs utilized
     1.000590622,0,,minor-faults,0.00%,30232,100.00,0.000,K/sec
     1.000590622,0,,page-faults,0.00%,30232,100.00,0.000,K/sec
