Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661935065,Device: id=0,TX,0.14574482884874,412.46328634536,435.78245896116,148806,52643038
1661935066,Device: id=0,TX,0.64729969631109,1830.1778756481,1933.7458270578,796130,281423862
1661935067,Device: id=0,TX,0.70846254203185,1999.9463303714,2113.3003370965,1504645,531435664
1661935068,Device: id=0,TX,0.70700712350689,1999.9406648868,2113.0618046479,2211685,781439872
1661935069,Device: id=0,TX,0.70783142680954,1999.9461375268,2113.1991658164,2919563,1031449588
1661935070,Device: id=0,TX,0.7062257707453,1999.9978801373,2112.9940034566,3625818,1281459670
1661935071,Device: id=0,TX,0.70839749820429,1999.8920173686,2113.2356170813,4334282,1531469640
1661935072,Device: id=0,TX,0.70593787622113,1999.9481414786,2112.898201674,5040270,1781480908
1661935073,Device: id=0,TX,0.70793699011023,1999.9446600611,2113.2145784787,5748207,2031473994
1661935074,Device: id=0,TX,0.70639376072688,1999.9539696136,2112.9769713299,6454610,2281471510
1661935075,Device: id=0,TX,0.70702783703423,1999.9711956954,2113.0956496208,7161694,2531487768
1661935076,Device: id=0,TX,0.70637227071322,1999.9060769829,2112.9256402971,7868085,2781482656
