Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661937653,Device: id=1,RX,0.13340614956192,376.76814910081,398.11313303072,146029,51552230
1661937654,Device: id=1,RX,0.69250077427504,1958.9102465495,2069.7103704335,838566,296428820
1661937655,Device: id=1,RX,0.70595900096954,1996.6207706793,2109.5742108344,1544542,546012426
1661937656,Device: id=1,RX,0.70554511226245,1997.617979292,2110.505197254,2250153,795737992
1661937657,Device: id=1,RX,0.70593822930468,1997.3073442631,2110.2574609518,2956147,1045421134
1661937658,Device: id=1,RX,0.70716584897218,1996.9873524184,2110.1338882539,3663355,1295059432
1661937659,Device: id=1,RX,0.70616934665618,1995.8977175437,2108.8848130087,4369530,1544548644
1661937660,Device: id=1,RX,0.70690581083136,1997.6355089979,2110.7404387309,5076485,1794270458
1661937661,Device: id=1,RX,0.70441271210469,1996.9882858448,2109.6943197815,5780931,2043905790
1661937662,Device: id=1,RX,0.70731119007973,1997.0711254644,2110.2409158772,6488251,2293542790
1661937663,Device: id=1,RX,0.70668946309615,1997.4266649296,2110.4969790249,7194997,2543241098
1661937664,Device: id=1,RX,0.70844964691249,1998.1278158305,2111.4797593365,7903495,2793024122
