# started on Wed Aug 31 11:20:53 2022

     1.000929328,10059804276,,instructions,0.00%,110551725,11.05,3.48,insn per cycle
     1.000929328,1982586490,,branches,0.00%,150528548,15.04,1981.426,M/sec
     1.000929328,7949009,,branch-misses,0.00%,191543826,19.14,0.40,of all branches
     1.000929328,7960485,,branch-load-misses,0.00%,195469984,19.53,7.956,M/sec
     1.000929328,4791,,cache-misses,0.00%,199459604,19.93,0.053,of all cache refs
     1.000929328,9039267,,cache-references,0.00%,159991916,15.99,9.034,M/sec
     1.000929328,2892617916,,cycles,0.00%,158964980,15.89,2.891,GHz
     1.000929328,1,,context-switches,0.00%,1000609093,100.00,0.001,K/sec
     1.000929328,1000.599889,,cpu-clock,0.00%,1000599164,100.00,1.001,CPUs utilized
     1.000929328,0,,minor-faults,0.00%,1000592066,100.00,0.000,K/sec
     1.000929328,0,,page-faults,0.00%,1000581870,100.00,0.000,K/sec
