# started on Sun Aug  7 17:10:35 2022

     1.001024945,9651928051,,instructions,0.00%,111108229,11.10,3.34,insn per cycle
     1.001024945,1907369492,,branches,0.00%,151067736,15.09,1906.123,M/sec
     1.001024945,7581164,,branch-misses,0.00%,191031811,19.09,0.40,of all branches
     1.001024945,7411954,,branch-load-misses,0.00%,196000192,19.59,7.407,M/sec
     1.001024945,4404,,cache-misses,0.00%,199972083,19.98,0.047,of all cache refs
     1.001024945,9290249,,cache-references,0.00%,160000102,15.99,9.284,M/sec
     1.001024945,2893000287,,cycles,0.00%,160004774,15.99,2.891,GHz
     1.001024945,0,,context-switches,0.00%,1000687199,100.00,0.000,K/sec
     1.001024945,1000.673542,,cpu-clock,0.00%,1000673063,100.00,1.001,CPUs utilized
     1.001024945,0,,minor-faults,0.00%,1000662071,100.00,0.000,K/sec
     1.001024945,0,,page-faults,0.00%,1000648316,100.00,0.000,K/sec
