Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709542649,Device: id=0,TX,0.30739169668984,870.73716818157,919.91983965194,307466,108867726
1709542650,Device: id=0,TX,0.21878466571196,616.44360152203,651.44914803595,531978,187940330
1709542651,Device: id=0,TX,0.2613405876282,739.06146481282,780.87595883333,801683,283279794
1709542652,Device: id=0,TX,0.31382720798324,887.34578778316,937.55814106048,1115613,394234348
1709542653,Device: id=0,TX,1.4408695604269,4077.1129968367,4307.652126505,2556490,903876104
1709542654,Device: id=0,TX,2.4536155675144,6930.8277753792,7323.4062661815,5010164,1770250208
1709542655,Device: id=0,TX,2.4499939314243,6934.2361832974,7326.2352123253,7460173,2637035062
1709542656,Device: id=0,TX,2.4500244797244,6934.7990057994,7326.8029225553,9910229,3503896090
1709542657,Device: id=0,TX,2.4470784142601,6926.4726718619,7318.0052181435,12357336,4369715288
1709542658,Device: id=0,TX,2.4469290978366,6920.646269426,7312.1549250798,14804276,5234799926
1709542659,Device: id=0,TX,2.4488086670444,6934.177279051,7325.9866657781,17253125,6101586362
1709542660,Device: id=0,TX,2.4490286888027,6930.7894827126,7322.634072921,19702192,6967948600
