Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661937412,Device: id=0,TX,0.14349402846899,406.12668461894,429.08572917398,144081,50976972
1661937413,Device: id=0,TX,0.66378137267403,1875.6454292771,1981.8504489049,807909,285449120
1661937414,Device: id=0,TX,0.70908799288339,1999.9381003891,2113.3921792505,1517060,535463596
1661937415,Device: id=0,TX,0.70797639070968,1999.9455026514,2113.2217251649,2225092,785476420
1661937416,Device: id=0,TX,0.70692381230081,1999.6695009983,2112.7773109665,2932045,1035445428
1661937417,Device: id=0,TX,0.70776887016548,1999.9608155397,2113.2038347662,3639852,1285453998
1661937418,Device: id=0,TX,0.70638782862579,1999.9382753989,2112.960327979,4346251,1535450236
1661937419,Device: id=0,TX,0.70778478034969,1999.9860091142,2113.2315739701,5054075,1785462340
1661937420,Device: id=0,TX,0.70763910503826,1999.9169455774,2113.1392023836,5761743,2035462166
1661937421,Device: id=0,TX,0.7077420867989,1999.9471722098,2113.1859060976,6469490,2285457298
1661937422,Device: id=0,TX,0.70650466164263,2000.0506806846,2113.0914265474,7176001,2535465876
1661937423,Device: id=0,TX,0.70835943123553,1999.8031358054,2113.1406448031,7884405,2785456996
