Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1661937412,Device: id=1,RX,0.13448405947129,379.74602015689,401.2634696723,143173,50535150
1661937413,Device: id=1,RX,0.706189190721,1994.3653019367,2107.355572452,849400,299844160
1661937414,Device: id=1,RX,0.70780754712534,1996.8355869016,2110.0847944416,1557211,549449826
1661937415,Device: id=1,RX,0.70668322046482,1996.5103707199,2109.5796859943,2263911,799019548
1661937416,Device: id=1,RX,0.70564305645225,1996.7863013059,2109.6891903382,2969560,1048619938
1661937417,Device: id=1,RX,0.70598704691679,1996.8225172768,2109.7804447835,3675565,1298229100
1661937418,Device: id=1,RX,0.70545977649565,1995.4776253518,2108.3511895911,4381087,1547685804
1661937419,Device: id=1,RX,0.70704578640301,1996.8111695467,2109.9384953712,5088153,1797294336
1661937420,Device: id=1,RX,0.70630663464768,1997.5981396236,2110.6072011672,5794508,2047011202
1661937421,Device: id=1,RX,0.70698448260975,1997.4384215303,2110.5559387479,6501509,2296696838
1661937422,Device: id=1,RX,0.7058306122934,1997.9873622521,2110.920260219,7207410,2546470164
1661937423,Device: id=1,RX,0.7079006544649,1998.1718937571,2111.4359984715,7915351,2796255886
