# started on Sun Aug  7 15:03:44 2022

     1.001112411,11072892535,,instructions,0.00%,109842967,10.98,3.83,insn per cycle
     1.001112411,2172442462,,branches,0.00%,149810573,14.97,2170.896,M/sec
     1.001112411,8149249,,branch-misses,0.00%,189781864,18.96,0.38,of all branches
     1.001112411,8148955,,branch-load-misses,0.00%,193756447,19.36,8.143,M/sec
     1.001112411,2895,,cache-misses,0.00%,197731710,19.76,0.094,of all cache refs
     1.001112411,3068555,,cache-references,0.00%,159992494,15.99,3.066,M/sec
     1.001112411,2893429906,,cycles,0.00%,160004117,15.99,2.891,GHz
     1.001112411,0,,context-switches,0.00%,1000744975,100.00,0.000,K/sec
     1.001112411,1000.732287,,cpu-clock,0.00%,1000732053,100.00,1.001,CPUs utilized
     1.001112411,0,,minor-faults,0.00%,1000720928,100.00,0.000,K/sec
     1.001112411,0,,page-faults,0.00%,1000706320,100.00,0.000,K/sec
