# started on Tue Apr  4 18:21:30 2023

     1.000372503,1691039,,instructions,0.00%,1067320,100.00,,
     1.000372503,355482,,branches,0.00%,1067320,100.00,356.084,M/sec
     1.000372503,6040,,branch-misses,0.00%,1067320,100.00,1.70,of all branches
     1.000372503,6040,,branch-load-misses,0.00%,1067320,100.00,6.050,M/sec
     1.000372503,5581,,cache-misses,0.00%,1067320,100.00,0.000,of all cache refs
     1.000372503,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000372503,<not counted>,,cycles,0.00%,0,0.00,,
     1.000372503,5,,context-switches,0.00%,998436,100.00,0.005,M/sec
     1.000372503,0.998183,,cpu-clock,0.00%,998436,100.00,0.001,CPUs utilized
     1.000372503,8,,minor-faults,0.00%,998436,100.00,0.008,M/sec
     1.000372503,8,,page-faults,0.00%,998436,100.00,0.008,M/sec
