# started on Tue Jul 18 21:34:33 2023

     1.001003033,1970255,,instructions,0.00%,1478117,100.00,,
     1.001003033,471991,,branches,0.00%,1478117,100.00,470.462,M/sec
     1.001003033,3736,,branch-misses,0.00%,1478117,100.00,0.79,of all branches
     1.001003033,3736,,branch-load-misses,0.00%,1478117,100.00,3.724,M/sec
     1.001003033,1234,,cache-misses,0.00%,1478117,100.00,0.000,of all cache refs
     1.001003033,<not counted>,,cache-references,0.00%,0,0.00,,
     1.001003033,<not counted>,,cycles,0.00%,0,0.00,,
     1.001003033,3,,context-switches,0.00%,1447127,100.00,0.003,M/sec
     1.001003033,0.559373,,cpu-clock,0.00%,1447127,100.00,0.001,CPUs utilized
     1.001003033,1,,minor-faults,0.00%,1447127,100.00,0.997,K/sec
     1.001003033,1,,page-faults,0.00%,1447127,100.00,0.997,K/sec
