# started on Tue Jul 18 21:34:33 2023

     1.000515136,2161765,,instructions,0.00%,2197566,100.00,,
     1.000515136,536907,,branches,0.00%,2197566,100.00,250.224,M/sec
     1.000515136,3836,,branch-misses,0.00%,2197566,100.00,0.71,of all branches
     1.000515136,3836,,branch-load-misses,0.00%,2197566,100.00,1.788,M/sec
     1.000515136,1302,,cache-misses,0.00%,2197566,100.00,0.000,of all cache refs
     1.000515136,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000515136,<not counted>,,cycles,0.00%,0,0.00,,
     1.000515136,3,,context-switches,0.00%,2146579,100.00,0.001,M/sec
     1.000515136,2.144827,,cpu-clock,0.00%,2146579,100.00,0.002,CPUs utilized
     1.000515136,1,,minor-faults,0.00%,2146579,100.00,0.466,K/sec
     1.000515136,1,,page-faults,0.00%,2146579,100.00,0.466,K/sec
