Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1689708873,Device: id=1,RX,0,0,0,0,0
1689708874,Device: id=1,RX,0,0,0,0,0
1689708875,Device: id=1,RX,0,0,0,0,0
1689708876,Device: id=1,RX,3.0194551695287,3091.9333574973,3575.0461846219,3019482,386495104
1689708877,Device: id=1,RX,4.5756484751932,4685.4527746755,5417.5565307064,7595162,972180736
1689708878,Device: id=1,RX,3.3425621085808,3422.7835991867,3957.5935365597,10937746,1400031488
1689708879,Device: id=1,RX,4.2951099381603,4398.1925766761,5085.4101667818,15233092,1949835776
1689708880,Device: id=1,RX,4.240425227152,4342.2046485737,5020.672684918,19473531,2492613120
1689708881,Device: id=1,RX,3.3860774411368,3467.3340838399,4009.1064744218,22859651,2926035328
1689708882,Device: id=1,RX,2.4432554995366,2501.9038714395,2892.8247513654,25302927,3238775936
1689708883,Device: id=1,RX,2.432984489302,2491.3658877855,2880.6434060738,27738466,3550523648
1689708884,Device: id=1,RX,2.4187643745993,2476.8147195896,2863.8170195255,30157247,3860127616
