Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1689708873,Device: id=0,TX,1.4145871759612,1448.5372681843,1674.8712163381,1414668,181079168
1689708874,Device: id=0,TX,3.3229398004215,3402.8050435557,3934.4754116231,4737610,606430080
1689708875,Device: id=0,TX,4.2272468811438,4328.5789506406,5004.9384516237,8964869,1147504000
1689708876,Device: id=0,TX,4.5320710928732,4640.8428470972,5365.974221957,13496951,1727610752
1689708877,Device: id=0,TX,4.5779342438516,4687.8036417085,5420.2731207247,18074905,2313588736
1689708878,Device: id=0,TX,3.4137640246186,3495.6974331825,4041.8996771215,21488699,2750554752
1689708879,Device: id=0,TX,4.3117345181893,4415.2140986498,5105.0916215601,25800484,3302462976
1689708880,Device: id=0,TX,4.3421003924837,4446.3097779117,5141.0458407091,30142620,3858256256
1689708881,Device: id=0,TX,3.6614929100941,3749.3666919386,4335.2055575537,33804117,4326927616
1689708882,Device: id=0,TX,2.4438864954181,2502.5397713082,2893.5616105751,36248023,4639747584
1689708883,Device: id=0,TX,2.4359490823844,2494.4364362515,2884.188289433,38683983,4951553536
1689708884,Device: id=0,TX,2.4165747957818,2474.5439192864,2861.1958866115,41100592,5260875904
