skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-0_PCIRdCur-miss,skt-0_RFO-miss,skt-0_CRd-miss,skt-0_DRd-miss,skt-0_ItoM-miss,skt-0_PRd-miss,skt-0_WiL-miss,skt-0_PCIRdCur-hit,skt-0_RFO-hit,skt-0_CRd-hit,skt-0_DRd-hit,skt-0_ItoM-hit,skt-0_PRd-hit,skt-0_WiL-hit,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total,skt-1_PCIRdCur-miss,skt-1_RFO-miss,skt-1_CRd-miss,skt-1_DRd-miss,skt-1_ItoM-miss,skt-1_PRd-miss,skt-1_WiL-miss,skt-1_PCIRdCur-hit,skt-1_RFO-hit,skt-1_CRd-hit,skt-1_DRd-hit,skt-1_ItoM-hit,skt-1_PRd-hit,skt-1_WiL-hit
1706170004.0,4189640.0,2872478.0,146660556.0,13155870.0,140.0,567504.0,5213510540.0,2545620.0,136892.0,688198.0,7410802.0,140.0,575064.0,0.0,1644020.0,2735586.0,145972358.0,5745068.0,0.0,0.0,82051438.0,221592.0,5619488.0,15794856.0,0.0,48622.0,292390.0,252668430.0,0.0,644.0,293832.0,0.0,49266.0,298354.0,0.0,221592.0,5618844.0,15501024.0,0.0,0.0,0.0
20157676.0,4562922.0,2579010.0,155215732.0,15062572.0,140.0,597856.0,9646.0,2078202.0,96628.0,673848.0,7233366.0,140.0,675234.0,20148030.0,2484720.0,2482382.0,154541884.0,7829206.0,0.0,0.0,19298496.0,220556.0,5480342.0,15725080.0,0.0,49448.0,292782.0,12150572.0,0.0,2856.0,61502.0,0.0,49560.0,298228.0,7147924.0,220556.0,5477486.0,15663578.0,0.0,0.0,0.0
20238876.0,4958156.0,2145640.0,158487406.0,15003520.0,140.0,576926.0,5586.0,1721972.0,156002.0,749098.0,7120624.0,140.0,688688.0,20233290.0,3236184.0,1989638.0,157738308.0,7882896.0,0.0,0.0,19300190.0,220836.0,5082756.0,15988546.0,0.0,49910.0,293244.0,11526690.0,0.0,3626.0,69020.0,0.0,49448.0,297150.0,7773500.0,220836.0,5079130.0,15919526.0,0.0,462.0,0.0
20367312.0,4890396.0,2558290.0,161058702.0,14787038.0,140.0,646212.0,7238.0,1518454.0,131278.0,767732.0,7008036.0,0.0,701302.0,20360074.0,3371942.0,2427012.0,160290970.0,7779002.0,140.0,0.0,19305384.0,223090.0,4877726.0,15557080.0,0.0,49812.0,289842.0,11329934.0,0.0,3906.0,40488.0,0.0,49742.0,298116.0,7975450.0,223090.0,4873820.0,15516592.0,0.0,70.0,0.0
20404412.0,5154856.0,2098390.0,160107556.0,14746130.0,140.0,593698.0,33404.0,1369984.0,171920.0,803418.0,6976270.0,84.0,705306.0,20371008.0,3784872.0,1926470.0,159304138.0,7769860.0,56.0,0.0,19302682.0,223356.0,4788966.0,15682422.0,0.0,49462.0,288442.0,11304720.0,0.0,4396.0,108402.0,0.0,50022.0,297766.0,7997962.0,223356.0,4784570.0,15574020.0,0.0,0.0,0.0
20437606.0,4984938.0,2059470.0,159960514.0,14744478.0,140.0,626710.0,2982.0,1279418.0,129080.0,826700.0,6955508.0,0.0,718130.0,20434624.0,3705520.0,1930390.0,159133814.0,7788970.0,140.0,0.0,19315296.0,223398.0,4789190.0,16401280.0,0.0,49826.0,291270.0,11279940.0,0.0,2744.0,179368.0,0.0,50120.0,297024.0,8035356.0,223398.0,4786446.0,16221912.0,0.0,0.0,0.0
20591914.0,5187994.0,2020704.0,159525660.0,14726306.0,140.0,629202.0,3374.0,1239042.0,146580.0,834596.0,7025676.0,84.0,723534.0,20588540.0,3948952.0,1874124.0,158691064.0,7700630.0,56.0,0.0,19350394.0,223090.0,5206264.0,15929858.0,0.0,49728.0,287714.0,11231108.0,0.0,2968.0,46704.0,0.0,50022.0,296240.0,8119286.0,223090.0,5203296.0,15883154.0,0.0,0.0,0.0
20773312.0,5087292.0,2114826.0,159629428.0,14744618.0,140.0,651868.0,5138.0,1216544.0,135954.0,829458.0,6998362.0,0.0,727678.0,20768174.0,3870748.0,1978872.0,158799970.0,7746256.0,140.0,0.0,19568360.0,222488.0,4994038.0,16211762.0,0.0,49952.0,288960.0,11136734.0,0.0,4158.0,94794.0,0.0,49994.0,297458.0,8431626.0,222488.0,4989880.0,16116968.0,0.0,0.0,0.0
20718726.0,5191368.0,2200436.0,161209160.0,14742728.0,140.0,677418.0,4620.0,1170526.0,127932.0,854546.0,6982262.0,0.0,716002.0,20714106.0,4020842.0,2072504.0,160354614.0,7760466.0,140.0,0.0,19548718.0,222180.0,5015570.0,15909936.0,0.0,49742.0,292222.0,11283146.0,0.0,49994.0,32228.0,0.0,50036.0,293230.0,8265572.0,222180.0,4965576.0,15877708.0,0.0,0.0,0.0
20846504.0,5124714.0,1663018.0,161369544.0,14511238.0,140.0,655270.0,5908.0,1161048.0,145152.0,836976.0,6953940.0,0.0,726502.0,20840596.0,3963666.0,1517866.0,160532568.0,7557298.0,140.0,0.0,19682026.0,222530.0,4428214.0,15963976.0,0.0,49826.0,290766.0,11144686.0,0.0,4326.0,48048.0,0.0,49812.0,293510.0,8537340.0,222530.0,4423888.0,15915928.0,0.0,14.0,0.0
