Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709639715,Device: id=0,TX,0.37843567893282,1070.4504925911,1131.0002012204,386258,136571412
1709639716,Device: id=0,TX,0.26725018893146,755.80061182962,798.56064205866,662060,234069622
1709639717,Device: id=0,TX,0.33595782055148,948.57542432437,1002.3286756126,1002211,354121478
1709639718,Device: id=0,TX,0.41243698932085,1167.0853537795,1233.0752720709,1417760,501107916
1709639719,Device: id=0,TX,1.7666919390219,4991.5981709752,5274.2688812187,3184487,1125070070
1709639720,Device: id=0,TX,3.1392622855087,8884.1461237986,9386.42808948,6323767,2235594602
1709639721,Device: id=0,TX,3.1451253848278,8899.0279133886,9402.247974961,9468908,3347978614
1709639722,Device: id=0,TX,3.1458519647241,8899.8270770002,9403.163391356,12614763,4460458072
1709639723,Device: id=0,TX,3.1500468531987,8900.7806091194,9404.7881056312,15764840,5573066296
1709639724,Device: id=0,TX,3.1457682365403,8888.7826824693,9392.1056003157,18910668,6684185240
1709639725,Device: id=0,TX,3.142369435288,8894.6244815041,9397.4035911502,22053071,7796025176
1709639726,Device: id=0,TX,3.1445166390882,8899.117323701,9402.2399859551,25197609,8908422398
