# started on Wed Mar 29 22:29:44 2023

     1.000382191,4816,,instructions,0.00%,36987,100.00,,
     1.000382191,964,,branches,0.00%,36987,100.00,57.427,M/sec
     1.000382191,176,,branch-misses,0.00%,36987,100.00,18.26,of all branches
     1.000382191,176,,branch-load-misses,0.00%,36987,100.00,10.485,M/sec
     1.000382191,63,,cache-misses,0.00%,36987,100.00,0.000,of all cache refs
     1.000382191,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000382191,<not counted>,,cycles,0.00%,0,0.00,,
     1.000382191,1,,context-switches,0.00%,16944,100.00,0.060,M/sec
     1.000382191,0.016629,,cpu-clock,0.00%,16944,100.00,0.000,CPUs utilized
     1.000382191,0,,minor-faults,0.00%,16944,100.00,0.000,K/sec
     1.000382191,0,,page-faults,0.00%,16944,100.00,0.000,K/sec
