# started on Wed Mar 29 22:29:44 2023

     1.000379566,4803,,instructions,0.00%,36488,100.00,,
     1.000379566,961,,branches,0.00%,36488,100.00,58.721,M/sec
     1.000379566,156,,branch-misses,0.00%,36488,100.00,16.23,of all branches
     1.000379566,156,,branch-load-misses,0.00%,36488,100.00,9.532,M/sec
     1.000379566,63,,cache-misses,0.00%,36488,100.00,0.000,of all cache refs
     1.000379566,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000379566,<not counted>,,cycles,0.00%,0,0.00,,
     1.000379566,1,,context-switches,0.00%,16612,100.00,0.061,M/sec
     1.000379566,0.016119,,cpu-clock,0.00%,16612,100.00,0.000,CPUs utilized
     1.000379566,0,,minor-faults,0.00%,16612,100.00,0.000,K/sec
     1.000379566,0,,page-faults,0.00%,16612,100.00,0.000,K/sec
