# started on Wed Mar 29 22:29:44 2023

     1.000361067,4806,,instructions,0.00%,36372,100.00,,
     1.000361067,962,,branches,0.00%,36372,100.00,59.533,M/sec
     1.000361067,156,,branch-misses,0.00%,36372,100.00,16.22,of all branches
     1.000361067,156,,branch-load-misses,0.00%,36372,100.00,9.654,M/sec
     1.000361067,58,,cache-misses,0.00%,36372,100.00,0.000,of all cache refs
     1.000361067,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000361067,<not counted>,,cycles,0.00%,0,0.00,,
     1.000361067,1,,context-switches,0.00%,16412,100.00,0.062,M/sec
     1.000361067,0.015906,,cpu-clock,0.00%,16412,100.00,0.000,CPUs utilized
     1.000361067,0,,minor-faults,0.00%,16412,100.00,0.000,K/sec
     1.000361067,0,,page-faults,0.00%,16412,100.00,0.000,K/sec
