Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709074682,Device: id=0,TX,0.22323318499466,632.87423953012,668.59154912927,226868,80400168
1709074682,Device: id=0,TX,0.16294579769124,460.66071519208,486.73204282268,389913,138017814
1709074683,Device: id=0,TX,0.19437512628547,547.29625363515,578.39627384082,587278,207482158
1709074684,Device: id=0,TX,0.22653443305759,641.19457458916,677.44008387837,814724,287953998
1709074685,Device: id=0,TX,0.83541213925929,2362.3505674264,2496.0165097079,1650143,583250244
1709074686,Device: id=0,TX,1.753210708559,4956.3570784842,5236.8707918536,3403389,1202807350
1709074687,Device: id=0,TX,1.7519809387737,4958.7659421868,5239.0828923906,5155382,1822657360
1709074688,Device: id=0,TX,1.75449319414,4959.2999370055,5240.0188480679,6909916,2442584270
1709074689,Device: id=0,TX,1.7532351338691,4960.8639239394,5241.3815453585,8663220,3062716618
1709074690,Device: id=0,TX,1.7551579639791,4958.5230443278,5239.3483185645,10418412,3682544018
1709074691,Device: id=0,TX,1.7543031372621,4955.6774592287,5236.3659611906,12172780,4302026604
1709074692,Device: id=0,TX,1.7558377517046,4958.9470891724,5239.8811294452,13928624,4921897196
