Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1697903874,Device: id=0,TX,0.94653224541686,969.23783338413,1120.6829926508,953193,122008704
1697903875,Device: id=0,TX,2.318544830094,2374.2042418853,2745.1714147004,3271759,418786944
1697903876,Device: id=0,TX,2.4392299454563,2497.77959043,2888.056381703,5730715,733534336
1697903877,Device: id=0,TX,2.4586584012435,2517.6528915209,2911.0382357198,8189493,1048256256
1697903878,Device: id=0,TX,2.4661151687863,2525.2927539968,2919.8711810026,10665592,1365195776
1697903879,Device: id=0,TX,2.4963054539314,2556.2249767714,2955.6338494004,13161914,1684726016
1697903880,Device: id=0,TX,2.4358007245829,2494.2640375924,2883.9921535257,15597941,1996537984
1697903881,Device: id=0,TX,2.4887853381498,2548.5131142761,2946.7187683801,18086735,2315103232
1697903882,Device: id=0,TX,2.913268422844,2983.1909609858,3449.3139086409,21000008,2688002688
1697903883,Device: id=0,TX,5.293601029425,5420.6904618796,6267.6666265876,26293640,3365592960
1697903884,Device: id=0,TX,7.8153780322937,8002.8907851694,9253.3512703364,34109032,4365956096
1697903885,Device: id=0,TX,7.8091995270043,7996.6233876475,9246.0953119681,41918244,5365535616
