# started on Sun Aug  7 14:51:09 2022

     1.001071726,10967360890,,instructions,0.00%,111638192,11.15,3.79,insn per cycle
     1.001071726,2173969161,,branches,0.00%,151591906,15.15,2172.507,M/sec
     1.001071726,8192431,,branch-misses,0.00%,191570517,19.14,0.38,of all branches
     1.001071726,8193888,,branch-load-misses,0.00%,195549969,19.54,8.188,M/sec
     1.001071726,3451,,cache-misses,0.00%,199505768,19.94,0.147,of all cache refs
     1.001071726,2341237,,cache-references,0.00%,159987651,15.99,2.340,M/sec
     1.001071726,2893205699,,cycles,0.00%,159978853,15.99,2.891,GHz
     1.001071726,1,,context-switches,0.00%,1000707238,100.00,0.001,K/sec
     1.001071726,1000.694353,,cpu-clock,0.00%,1000692821,100.00,1.001,CPUs utilized
     1.001071726,8,,minor-faults,0.00%,1000681102,100.00,0.008,K/sec
     1.001071726,8,,page-faults,0.00%,1000665783,100.00,0.008,K/sec
