Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659876670,Device: id=0,TX,0.060392297033911,171.35076346252,181.01353098795,60421,21429440
1659876671,Device: id=0,TX,0.17262734227209,488.88771935829,516.50809412182,233096,82557276
1659876672,Device: id=0,TX,0.1771127767046,499.97764324771,528.31568752044,410218,145057736
1659876673,Device: id=0,TX,0.17738933421236,499.99589467501,528.37818814899,587628,207564504
1659876674,Device: id=0,TX,0.17561821571437,499.97613737955,528.07505189385,763310,270084220
1659876675,Device: id=0,TX,0.17614554726543,499.99569829997,528.17898586244,939472,332589520
1659876676,Device: id=0,TX,0.17708618234978,499.98039672165,528.31418589761,1116561,395088064
1659876677,Device: id=0,TX,0.17595997820582,499.98834639542,528.14194290835,1292596,457613254
1659876678,Device: id=0,TX,0.17646827721563,499.987798877,528.2227232315,1469109,520127568
1659876679,Device: id=0,TX,0.18310123991043,515.85485866175,545.15105704742,1652217,584611806
1659876680,Device: id=0,TX,0.35380274284968,999.96414959139,1056.5725884473,2006073,709626140
1659876681,Device: id=0,TX,0.35415596074918,999.96671955066,1056.6316732705,2360259,834632582
