Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709625423,Device: id=1,RX,0,0,0,0,0
1709625424,Device: id=1,RX,0,0,0,0,0
1709625425,Device: id=1,RX,0,0,0,0,0
1709625426,Device: id=1,RX,0.11139121618171,313.73141620862,331.5540107977,111840,39374426
1709625427,Device: id=1,RX,0.49498574941757,1400.1308954232,1479.32861533,606832,214392998
1709625428,Device: id=1,RX,0.70534454893849,1999.8169442816,2112.6720721117,1312202,464379136
1709625429,Device: id=1,RX,0.70460394175231,1994.6129918237,2107.349622504,2016851,713721704
1709625430,Device: id=1,RX,0.6998028142727,1978.988368552,2090.9568188356,2716677,961103446
1709625431,Device: id=1,RX,0.70708224063196,1999.9611627503,2113.0943212514,3423814,1211117952
1709625432,Device: id=1,RX,0.70655819364818,1998.7980906326,2111.8474016163,4130421,1460984972
1709625433,Device: id=1,RX,0.70823899534681,1999.9086697652,2113.2269090207,4838673,1710978146
1709625434,Device: id=1,RX,0.70740497652215,1999.7855854043,2112.9703816479,5546104,1960960540
