skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-0_PCIRdCur-miss,skt-0_RFO-miss,skt-0_CRd-miss,skt-0_DRd-miss,skt-0_ItoM-miss,skt-0_PRd-miss,skt-0_WiL-miss,skt-0_PCIRdCur-hit,skt-0_RFO-hit,skt-0_CRd-hit,skt-0_DRd-hit,skt-0_ItoM-hit,skt-0_PRd-hit,skt-0_WiL-hit,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total,skt-1_PCIRdCur-miss,skt-1_RFO-miss,skt-1_CRd-miss,skt-1_DRd-miss,skt-1_ItoM-miss,skt-1_PRd-miss,skt-1_WiL-miss,skt-1_PCIRdCur-hit,skt-1_RFO-hit,skt-1_CRd-hit,skt-1_DRd-hit,skt-1_ItoM-hit,skt-1_PRd-hit,skt-1_WiL-hit
4925746.0,1539118.0,2937130.0,57516662.0,3238480.0,140.0,242410.0,11176960186.0,569184.0,67452.0,1924104.0,2344930.0,0.0,236908.0,0.0,969934.0,2869678.0,55592558.0,893550.0,140.0,5502.0,4238640.0,50400.0,6055294.0,6713574.0,0.0,11116.0,66318.0,257719588.0,0.0,3416.0,177730.0,0.0,11256.0,66024.0,0.0,50400.0,6051878.0,6535844.0,0.0,0.0,294.0
4929442.0,1534428.0,2651138.0,57477938.0,3239656.0,0.0,244496.0,896.0,604954.0,15652.0,1936326.0,2340842.0,140.0,243180.0,4928546.0,929474.0,2635486.0,55541612.0,898814.0,0.0,1316.0,4241650.0,50596.0,5986022.0,6959960.0,0.0,11144.0,66136.0,2763418.0,0.0,154.0,24304.0,0.0,11214.0,66780.0,1478232.0,50596.0,5985868.0,6935656.0,0.0,0.0,0.0
4931192.0,1539678.0,2543422.0,57435658.0,3242190.0,0.0,243152.0,1008.0,601202.0,61922.0,1844318.0,2335298.0,140.0,245924.0,4930184.0,938476.0,2481500.0,55591340.0,906892.0,0.0,0.0,4240474.0,50232.0,5930120.0,7150892.0,0.0,11228.0,66234.0,2713858.0,0.0,3486.0,508914.0,0.0,11284.0,66108.0,1526616.0,50232.0,5926634.0,6641978.0,0.0,0.0,126.0
4565848.0,1406748.0,2911958.0,56073444.0,3239558.0,0.0,233716.0,11550.0,639898.0,14616.0,2122988.0,2408574.0,140.0,240534.0,4554298.0,766850.0,2897342.0,53950456.0,830984.0,0.0,0.0,4244870.0,50274.0,6205822.0,7014392.0,0.0,11298.0,66752.0,2709476.0,0.0,42420.0,121562.0,0.0,11242.0,65394.0,1535394.0,50274.0,6163402.0,6892830.0,0.0,56.0,1358.0
4924052.0,1524488.0,2561566.0,58154404.0,3233846.0,0.0,236516.0,504.0,620508.0,65114.0,1871534.0,2349900.0,140.0,239022.0,4923548.0,903980.0,2496452.0,56282870.0,883946.0,0.0,0.0,4237478.0,50792.0,5908868.0,7221172.0,0.0,11186.0,65548.0,2805012.0,0.0,12684.0,114828.0,0.0,11158.0,65968.0,1432466.0,50792.0,5896184.0,7106344.0,0.0,28.0,0.0
4919600.0,1528030.0,2331602.0,57212582.0,3239964.0,140.0,232330.0,322.0,627354.0,54418.0,1952146.0,2405004.0,140.0,244874.0,4919278.0,900676.0,2277184.0,55260436.0,834960.0,0.0,0.0,4236162.0,50498.0,5134136.0,7205618.0,0.0,11312.0,66234.0,2734872.0,0.0,2114.0,265972.0,0.0,11326.0,66066.0,1501290.0,50498.0,5132022.0,6939646.0,0.0,0.0,168.0
4925816.0,1542394.0,1741740.0,58237970.0,3234910.0,112.0,242508.0,350.0,620354.0,73262.0,1891694.0,2328186.0,140.0,244552.0,4925466.0,922040.0,1668478.0,56346276.0,906724.0,0.0,0.0,4241356.0,51114.0,4893896.0,6640844.0,0.0,11214.0,65996.0,2713816.0,0.0,11690.0,43274.0,0.0,11242.0,66514.0,1527540.0,51114.0,4882206.0,6597570.0,0.0,0.0,0.0
4926096.0,1538516.0,1805720.0,57616496.0,3262364.0,140.0,235900.0,336.0,621222.0,64890.0,1897574.0,2428762.0,0.0,246750.0,4925760.0,917294.0,1740830.0,55718922.0,833602.0,140.0,0.0,4241538.0,50890.0,4685856.0,6514228.0,0.0,11088.0,66066.0,2692886.0,0.0,3136.0,24136.0,0.0,11228.0,66430.0,1548652.0,50890.0,4682720.0,6490092.0,0.0,0.0,0.0
4925998.0,1559124.0,1702358.0,57783586.0,3239138.0,140.0,237328.0,4662.0,624694.0,104062.0,1880970.0,2336166.0,0.0,240156.0,4921336.0,934430.0,1598296.0,55902616.0,902972.0,140.0,0.0,4244660.0,50792.0,4665892.0,6744220.0,0.0,11354.0,64834.0,2649304.0,0.0,3724.0,22386.0,0.0,11200.0,66108.0,1595356.0,50792.0,4662168.0,6721834.0,0.0,154.0,0.0
4923268.0,1554658.0,1783222.0,55716710.0,3229086.0,140.0,236656.0,154.0,617582.0,56798.0,1960532.0,2438898.0,0.0,233212.0,4923114.0,937076.0,1726424.0,53756178.0,790188.0,140.0,3444.0,4248818.0,51380.0,4628764.0,6641138.0,0.0,11144.0,65352.0,2657858.0,0.0,8008.0,21658.0,0.0,11172.0,65772.0,1590960.0,51380.0,4620756.0,6619480.0,0.0,0.0,0.0
