Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1709557156,Device: id=1,RX,0.13693894744307,384.34102543499,406.25125702588,160049,56150162
1709557157,Device: id=1,RX,0.15735556961244,447.36590467062,472.54279580861,317590,112136798
1709557158,Device: id=1,RX,0.15931298682681,450.82634630146,476.31642419375,477540,168715420
1709557159,Device: id=1,RX,0.20528403254602,581.10331018936,613.94875539672,685367,242253140
1709557160,Device: id=1,RX,0.97675737065787,2760.1873020907,2916.4684813959,1662129,587278188
1709557161,Device: id=1,RX,1.401953390849,3969.7586968584,4194.0712393942,3064097,1083503196
1709557162,Device: id=1,RX,1.4032926214585,3969.9121051843,4194.4389246177,4467430,1579756488
1709557163,Device: id=1,RX,1.3997452367976,3961.5347192484,4185.493957136,5867202,2074957796
1709557164,Device: id=1,RX,1.4031054199237,3970.1652824075,4194.6621495953,7270339,2571239626
1709557165,Device: id=1,RX,1.4029891062706,3967.9569523181,4192.4352093214,8673403,3067260722
1709557166,Device: id=1,RX,1.404737585265,3971.8907969828,4196.6488106252,10078184,3563762416
1709557167,Device: id=1,RX,1.4042009106326,3970.6213516249,4195.2934973261,11482386,4060090470
