skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-0_PCIRdCur-miss,skt-0_RFO-miss,skt-0_CRd-miss,skt-0_DRd-miss,skt-0_ItoM-miss,skt-0_PRd-miss,skt-0_WiL-miss,skt-0_PCIRdCur-hit,skt-0_RFO-hit,skt-0_CRd-hit,skt-0_DRd-hit,skt-0_ItoM-hit,skt-0_PRd-hit,skt-0_WiL-hit,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total,skt-1_PCIRdCur-miss,skt-1_RFO-miss,skt-1_CRd-miss,skt-1_DRd-miss,skt-1_ItoM-miss,skt-1_PRd-miss,skt-1_WiL-miss,skt-1_PCIRdCur-hit,skt-1_RFO-hit,skt-1_CRd-hit,skt-1_DRd-hit,skt-1_ItoM-hit,skt-1_PRd-hit,skt-1_WiL-hit
4296992.0,14447604010.0,2699312.0,76049246.0,6687492.0,0.0,286678.0,5418.0,1081640.0,117488.0,1675898.0,4110652.0,140.0,291424.0,4291574.0,14446522370.0,2581824.0,74373348.0,2576840.0,0.0,0.0,4130294.0,805706076.0,5514824.0,9499462.0,0.0,22456.0,131068.0,2852906.0,0.0,61992.0,55440.0,0.0,22596.0,133266.0,1277388.0,805706076.0,5452832.0,9444022.0,0.0,0.0,0.0
9138066.0,2204216.0,2361646.0,78334872.0,6687856.0,140.0,292698.0,10094.0,1177372.0,250488.0,1757686.0,4090520.0,140.0,298060.0,9127972.0,1026844.0,2111158.0,76577186.0,2597336.0,0.0,0.0,8460956.0,99330.0,5477962.0,9266684.0,0.0,22204.0,131964.0,5399030.0,0.0,39536.0,66052.0,0.0,22680.0,133658.0,3061926.0,99330.0,5438426.0,9200632.0,0.0,0.0,0.0
9112880.0,2270380.0,2378250.0,79107588.0,6611388.0,112.0,278894.0,7238.0,1131830.0,318892.0,1753654.0,4070038.0,0.0,301980.0,9105642.0,1138550.0,2059358.0,77353934.0,2541350.0,112.0,0.0,8481998.0,100520.0,5283026.0,9364208.0,0.0,22260.0,130984.0,5276852.0,0.0,8218.0,48034.0,0.0,22764.0,133224.0,3205146.0,100520.0,5274808.0,9316174.0,0.0,0.0,0.0
9117192.0,2309538.0,2186170.0,80734528.0,6598438.0,112.0,309792.0,23156.0,1075298.0,252420.0,1733956.0,4065922.0,0.0,321818.0,9094036.0,1234240.0,1933750.0,79000572.0,2532516.0,112.0,0.0,8471148.0,100856.0,5389972.0,9347030.0,0.0,22064.0,131880.0,5214188.0,0.0,21616.0,50302.0,0.0,22764.0,133378.0,3256960.0,100856.0,5368356.0,9296728.0,0.0,0.0,0.0
9291870.0,2383290.0,2195564.0,79584050.0,6593384.0,140.0,294154.0,9786.0,1063174.0,345128.0,1748082.0,4097702.0,0.0,325108.0,9282084.0,1320116.0,1850436.0,77835968.0,2495682.0,140.0,0.0,8563212.0,100030.0,5421444.0,9770782.0,0.0,22372.0,130242.0,5130860.0,0.0,16968.0,49686.0,0.0,22582.0,132286.0,3432352.0,100030.0,5404476.0,9721096.0,0.0,0.0,0.0
9313472.0,2415378.0,2347464.0,80353714.0,6658232.0,140.0,328720.0,7252.0,1029210.0,276780.0,1744582.0,4056878.0,0.0,317800.0,9306220.0,1386168.0,2070684.0,78609132.0,2601354.0,140.0,10920.0,8560062.0,101808.0,5776456.0,9940966.0,0.0,22722.0,133574.0,5077926.0,0.0,19992.0,202314.0,0.0,22484.0,131600.0,3482136.0,101808.0,5756464.0,9738652.0,0.0,238.0,1974.0
9370116.0,2451834.0,1775494.0,79335802.0,6556494.0,0.0,301658.0,5978.0,1015420.0,362376.0,1774738.0,4028388.0,112.0,319242.0,9364138.0,1436414.0,1413118.0,77561064.0,2528106.0,0.0,0.0,8580978.0,102354.0,5266226.0,9831318.0,0.0,22792.0,133322.0,5127626.0,0.0,10122.0,57386.0,0.0,22246.0,130690.0,3453352.0,102354.0,5256104.0,9773932.0,0.0,546.0,2632.0
9364222.0,2432892.0,2325274.0,80438470.0,6543194.0,0.0,331548.0,8820.0,1004878.0,318780.0,1693076.0,4005694.0,140.0,325850.0,9355402.0,1428014.0,2006494.0,78745394.0,2537500.0,0.0,5698.0,8587712.0,101528.0,5761840.0,9913428.0,0.0,22848.0,134008.0,5087572.0,0.0,18900.0,35546.0,0.0,22274.0,131418.0,3500140.0,101528.0,5742940.0,9877882.0,0.0,574.0,2590.0
9375030.0,2452044.0,6376902.0,80001502.0,6538630.0,14.0,349118.0,8078.0,989730.0,607726.0,2427250.0,4008368.0,140.0,347984.0,9366952.0,1462314.0,5769176.0,77574252.0,2530262.0,0.0,1134.0,8582574.0,100996.0,21700868.0,15321936.0,0.0,22946.0,133070.0,5068658.0,0.0,210350.0,1355634.0,0.0,22400.0,131852.0,3513916.0,100996.0,21490518.0,13966302.0,0.0,546.0,1218.0
9378012.0,2568636.0,3060428.0,85172332.0,6543012.0,14.0,365708.0,5586.0,990780.0,82488.0,1681778.0,3924214.0,140.0,360304.0,9372426.0,1577856.0,2977940.0,83490554.0,2618798.0,0.0,5404.0,8513652.0,99778.0,7976346.0,9877574.0,0.0,22750.0,132734.0,5411728.0,0.0,49560.0,151970.0,0.0,22274.0,131418.0,3101924.0,99778.0,7926786.0,9725604.0,0.0,476.0,1316.0
