Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1689670276,Device: id=0,TX,1.2746587950841,1305.2485581825,1509.193965396,1274723,163165696
1689670277,Device: id=0,TX,2.4215855902701,2479.7067164221,2867.1604108653,3696320,473130496
1689670278,Device: id=0,TX,4.433610174599,4540.0045338562,5249.3821617921,8131037,1040772736
1689670279,Device: id=0,TX,4.5862725147419,4696.3512470484,5430.1548494072,12717336,1627820032
1689670280,Device: id=0,TX,4.3672630906789,4472.0825247615,5170.8446192701,17084679,2186840576
1689670281,Device: id=0,TX,4.2055601917205,4306.5120683007,4979.401698976,21290244,2725155200
1689670282,Device: id=0,TX,4.2128718997684,4313.9572734417,4988.0167774046,25503130,3264401664
1689670283,Device: id=0,TX,4.207084967198,4308.0867500031,4981.2203447548,29710269,3802919424
1689670284,Device: id=0,TX,4.2016981060745,4302.5173567989,4974.7890537708,33912002,4340738560
1689670285,Device: id=0,TX,5.6442537835329,5779.7087063431,6682.7893117083,39556260,5063202688
1689670286,Device: id=0,TX,6.4361154677893,6590.6354868878,7620.4139617341,45992391,5887034112
1689670287,Device: id=0,TX,4.3232388475705,4426.9321068378,5118.6503224491,50318240,6440734720
