# started on Tue Jul 18 10:51:16 2023

     1.000512177,2293229,,instructions,0.00%,5265591,43.28,,
     1.000512177,980971,,branches,0.00%,9267120,76.17,104.620,M/sec
     1.000512177,65609,,branch-misses,0.00%,12166112,100.00,6.69,of all branches
     1.000512177,65609,,branch-load-misses,0.00%,12166112,100.00,6.997,M/sec
     1.000512177,1902,,cache-misses,0.00%,12166112,100.00,7.377,of all cache refs
     1.000512177,25784,,cache-references,0.00%,2898992,23.83,2.750,M/sec
     1.000512177,<not counted>,,cycles,0.00%,0,0.00,,
     1.000512177,3,,context-switches,0.00%,9375556,100.00,0.320,K/sec
     1.000512177,9.377501,,cpu-clock,0.00%,9375556,100.00,0.009,CPUs utilized
     1.000512177,1,,minor-faults,0.00%,9375556,100.00,0.107,K/sec
     1.000512177,1,,page-faults,0.00%,9375556,100.00,0.107,K/sec
