router,2,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,256,0,256,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,2,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,1306823,1306420,1307143,1306420,0,1307124,0,0,W,0,3099555,704,3099555,704,0,0,0
router,2,3,5,1310355,1310332,1310355,1310332,0,1310332,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,6,1310471,1310440,1310471,1310440,0,1310440,0,0,W,0,704,0,704,0,0,0,0
payload_scan,4,4,7,1310496,1310482,1310496,1310482,0,1310482,0,0,W,0,0,0,0,0,0,0,0
