Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1689670276,Device: id=1,RX,0,0,0,0,0
1689670277,Device: id=1,RX,0,0,0,0,0
1689670278,Device: id=1,RX,0,0,0,0,0
1689670279,Device: id=1,RX,3.0204669886232,3092.9581963502,3576.2329145299,3020493,386623104
1689670280,Device: id=1,RX,4.3663486831823,4471.1523154953,5169.7681048045,7386874,945521280
1689670281,Device: id=1,RX,4.1950329738868,4295.7025014749,4966.9077772968,11581987,1482494336
1689670282,Device: id=1,RX,4.2185098988076,4319.7633523001,4994.7249361094,15800533,2022469376
1689670283,Device: id=1,RX,4.2066483352358,4307.5986793815,4980.6624130193,20007227,2560925056
1689670284,Device: id=1,RX,3.4584430152392,3541.445647605,4094.7965300433,23465683,3003607424
1689670285,Device: id=1,RX,3.7511104459407,3841.1483605606,4441.3260319111,27216821,3483754496
1689670286,Device: id=1,RX,4.8492512735912,4965.6640239881,5741.5442277627,32066099,4104465920
1689670287,Device: id=1,RX,3.0237310137462,3096.2585749368,3580.0555371362,35089892,4491506176
