router,2,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,553,0,553,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,2,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,8,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,1,1,4,4570433,4563527,4571050,4563527,0,4571050,0,0,W,0,72357,7523,72357,7523,0,0,0
router,2,3,5,4564299,4564299,4564299,4564299,0,4564299,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,3,2,6,4564560,4564551,4564560,4564551,0,4564551,0,0,W,0,7523,0,7523,0,0,0,0
payload_scan,4,4,7,4565082,4565064,4565082,4565064,0,4565064,0,0,W,0,0,0,0,0,0,0,0
