Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659884447,Device: id=0,TX,0.14542041507613,411.58304377686,434.85031018904,145593,51511162
1659884448,Device: id=0,TX,0.65501225823049,1851.3627465115,1956.1647078284,800608,282932474
1659884449,Device: id=0,TX,0.70910032012431,1999.9268328202,2113.3828840401,1509735,532932734
1659884450,Device: id=0,TX,0.70749790146108,1999.9797851759,2113.1794494097,2217298,782953210
1659884451,Device: id=0,TX,0.707469270288,1999.8875998649,2113.082683111,2924777,1032942598
1659884452,Device: id=0,TX,0.70633003878828,1999.9279712762,2112.9407774823,3631145,1282947030
1659884453,Device: id=0,TX,0.70874821672978,1999.9696752093,2113.369389886,4339963,1532967854
1659884454,Device: id=0,TX,0.70814946823008,1999.8885669659,2113.1924818827,5048144,1782965056
1659884455,Device: id=0,TX,0.70496122345735,1999.3643808181,2112.1581765713,5753112,2032888006
1659884456,Device: id=0,TX,0.7064775111553,1999.9280357108,2112.9644374956,6459600,2282882722
1659884457,Device: id=0,TX,0.70823489093341,2000.0103276249,2113.3279101743,7167892,2532904172
1659884458,Device: id=0,TX,0.70547111507711,1999.8428805867,2112.718258999,7873394,2782895476
