Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659878773,Device: id=1,RX,0.059529374381208,169.0247561528,178.54945605379,61176,21712728
1659878774,Device: id=1,RX,0.17768383005529,500.00534084784,528.43475365669,238914,84232450
1659878775,Device: id=1,RX,0.17678306934129,499.98039297187,528.26568406647,415749,146748358
1659878776,Device: id=1,RX,0.17697979551854,499.9844280307,528.30119531367,592775,209262728
1659878777,Device: id=1,RX,0.17755635641113,499.98847822375,528.39749524953,770376,271777002
1659878778,Device: id=1,RX,0.17794845180356,499.98466022157,528.45641251014,948362,334288272
1659878779,Device: id=1,RX,0.17682630765675,499.97826318043,528.27047240551,1125256,396809480
1659878780,Device: id=1,RX,0.1764946884215,499.98978400735,528.22893415479,1301775,459316812
1659878781,Device: id=1,RX,0.17657765001319,499.98096027368,528.23338427579,1478384,521825528
1659878782,Device: id=1,RX,0.18821770991901,533.33013664043,563.44497022747,1666613,588495794
1659878783,Device: id=1,RX,0.35350324993809,999.95537876928,1056.5158987594,2020179,713512404
1659878784,Device: id=1,RX,0.35303838195379,999.96404928947,1056.4501904021,2373236,838514502
